service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
43734,1,1,1,1,0,1,0,20120101,20171231
43735,1,1,1,1,1,0,0,20120101,20171231
43736,0,0,0,0,0,0,1,20120101,20171231
43940,1,1,1,1,1,0,0,20120220,20160229
44097,0,0,0,0,0,0,1,20120318,20190317
44252,1,1,1,1,1,0,0,20120401,20200131
44253,0,0,0,0,0,1,0,20120401,20200131
44254,1,1,1,1,1,1,0,20120401,20200131
44276,0,0,0,0,0,1,1,20110525,20160524
44277,1,1,1,1,1,0,0,20110525,20160524
44278,1,0,0,0,0,0,0,20080925,20200131
44571,1,1,1,1,1,0,0,20080925,20200131
44579,1,1,1,1,1,1,1,20080925,20200131
44580,1,1,1,1,0,0,0,20080925,20200131
44581,0,0,0,0,1,0,0,20080925,20200131
44582,0,0,0,0,0,1,0,20080925,20200131
44583,0,0,0,0,0,0,1,20080925,20200131
44584,0,0,0,0,0,1,1,20080925,20200131
44731,1,1,1,1,1,0,0,20070903,20160331
44732,1,1,1,1,1,0,1,20080101,20160331
44733,0,0,0,0,1,0,0,20070901,20160331
44756,1,1,1,1,1,1,0,20120706,20170705
44758,0,0,0,0,1,0,0,20120706,20170705
45164,1,1,1,1,1,1,1,20120706,20170705
45165,1,0,0,0,0,0,0,20120706,20170705
45169,0,0,0,0,0,0,1,20120706,20170705
45409,1,1,1,1,0,0,0,20120701,20171231
45516,0,0,0,0,0,0,1,20110627,20161231
45721,1,1,1,1,1,1,1,20120728,20161231
45878,1,1,1,1,1,1,1,20120728,20161231
45927,1,1,1,1,1,0,0,20120728,20161231
45947,1,1,1,1,1,0,0,20150901,20160604
45964,1,1,1,1,1,1,1,20120728,20161231
45990,1,1,1,1,1,0,0,20101108,20161231
46076,1,1,1,1,1,0,0,20120814,20171231
46141,1,1,1,1,1,1,1,20120901,20160331
46183,1,1,1,1,1,0,0,20120901,20161231
46198,1,1,1,1,1,1,1,20121101,20171030
46231,1,1,1,1,1,0,0,20120829,20160331
46239,1,1,1,1,1,1,1,20120901,20181231
46298,1,1,1,1,1,0,0,20130415,20181231
46299,1,1,1,1,1,0,0,20150901,20160604
46370,1,1,1,1,1,0,0,20120915,20161231
46373,0,1,0,0,0,0,0,20150901,20160603
46374,1,0,1,1,1,0,0,20150901,20160603
46523,1,1,1,1,1,0,0,20150901,20160603
46945,1,1,1,1,1,0,0,20121008,20181218
46977,1,1,1,1,1,0,0,20121001,20161027
46978,1,1,1,1,1,0,0,20121001,20161027
47043,1,1,1,1,1,0,0,20150901,20160603
47059,1,1,1,1,1,0,0,20121001,20161231
47065,0,0,0,0,0,0,1,20121101,20161231
47066,0,0,0,0,0,1,0,20121101,20161231
47067,1,1,1,1,1,0,0,20121101,20161231
47068,1,0,1,1,1,0,0,20150901,20160603
47069,0,1,0,0,0,0,0,20150901,20160603
47070,1,1,1,1,1,0,0,20121101,20161231
47071,1,1,1,1,1,0,0,20121101,20161231
47085,1,1,1,1,1,0,0,20150901,20160603
47234,1,1,1,1,1,1,0,20121015,20181231
47324,0,0,1,0,0,0,0,20121101,20161231
47325,1,0,0,1,0,0,0,20121101,20161231
47326,0,1,0,0,1,0,0,20121101,20161231
47496,1,1,1,1,1,1,0,20121101,20160229
47499,1,1,1,1,1,1,0,20121101,20160229
47874,1,1,1,1,1,0,0,20121101,20161231
47875,1,1,1,1,1,1,0,20121101,20161231
47878,1,1,1,1,1,1,1,20121101,20161231
47927,0,0,0,0,0,0,1,20121201,20171130
47962,0,0,0,0,0,0,1,20150901,20161231
47963,0,0,0,0,0,0,1,20150901,20161231
47964,0,0,0,0,0,0,1,20150901,20161231
47965,0,0,0,0,0,0,1,20150901,20161231
47992,1,0,1,0,1,0,0,20121115,20171114
48077,1,1,1,1,1,0,0,20150901,20161231
48078,1,1,1,1,1,0,0,20150901,20161231
48079,1,1,1,1,1,0,0,20150901,20161231
48080,1,1,1,1,1,0,0,20150901,20161231
48081,1,1,1,1,1,0,0,20150901,20161231
48082,1,1,1,1,1,0,0,20150901,20161231
48083,1,1,1,1,1,0,0,20150901,20161231
48084,1,1,1,1,1,0,0,20150901,20161231
48085,1,1,1,1,1,0,0,20150901,20161231
48086,1,1,1,1,1,0,0,20150901,20161231
48108,1,1,1,1,1,0,0,20150901,20161231
48109,1,1,1,1,1,0,0,20150901,20161231
48110,1,1,1,1,1,0,0,20150901,20161231
48111,1,1,1,1,1,0,0,20150901,20161231
48112,1,1,1,1,1,0,0,20150901,20161231
48113,1,1,1,1,1,0,0,20150901,20161231
48421,1,1,1,1,1,1,1,20121215,20161231
48422,1,1,1,1,1,1,1,20121215,20161231
48464,0,1,1,1,0,1,0,20060101,20230630
48678,0,0,0,0,0,0,1,20150901,20161231
48679,0,0,0,0,0,0,1,20150901,20161231
48680,0,0,0,0,0,0,1,20150901,20161231
48681,0,0,0,0,0,1,0,20150901,20161231
48682,0,0,0,0,0,1,0,20150901,20161231
48683,0,0,0,0,0,1,0,20150901,20161231
48739,1,1,1,1,1,1,1,20140101,20161231
48765,1,1,1,1,1,0,0,20110901,20161231
48766,1,1,1,1,1,1,1,20110901,20161231
48767,1,1,1,1,1,1,1,20121201,20160331
48775,1,1,1,1,1,0,0,20110901,20230630
48785,0,0,0,0,1,0,0,20110901,20230630
48786,1,1,1,1,0,0,0,20110901,20230630
48972,1,1,1,1,1,1,0,20130101,20171231
48973,1,1,1,1,1,1,0,20130101,20171231
48974,0,0,0,0,0,0,1,20130101,20171231
49043,1,1,1,1,1,0,0,20151231,20160102
49044,1,1,1,1,1,0,0,20151231,20160102
49045,1,1,1,1,1,0,0,20151231,20160102
49046,1,1,1,1,1,0,0,20151231,20160102
49047,1,1,1,1,1,0,0,20151231,20160102
49048,1,1,1,1,1,0,0,20151231,20160102
49140,1,1,1,1,1,0,0,20150901,20161231
49141,1,1,1,1,1,0,0,20150901,20161231
49142,1,1,1,1,1,0,0,20150901,20161231
49166,1,1,1,1,1,0,0,20121215,20161231
49290,1,1,1,1,1,1,1,20121215,20161231
49291,1,1,1,1,1,1,1,20121215,20161231
49414,1,1,1,1,1,0,0,20150826,20161231
49415,1,1,1,1,1,0,0,20150826,20161231
49518,1,1,1,1,1,1,1,20121215,20161231
49800,0,0,0,0,0,1,0,20150826,20161231
49801,0,0,0,0,0,0,1,20150826,20161231
49802,0,0,0,0,0,1,0,20150901,20161231
49803,0,0,0,0,0,1,0,20150901,20161231
49804,0,0,0,0,0,1,0,20150901,20161231
49805,0,0,0,0,0,1,0,20150901,20161231
49806,0,0,0,0,0,1,0,20150901,20161231
49807,0,0,0,0,0,1,0,20150901,20161231
49808,0,0,0,0,0,1,0,20150901,20161231
49815,0,0,0,0,0,1,0,20150901,20161231
49816,0,0,0,0,0,1,0,20150901,20161231
49817,0,0,0,0,0,1,0,20150901,20161231
49818,0,0,0,0,0,1,0,20150901,20161231
49951,1,1,1,1,1,0,0,20130101,20161231
49952,0,0,0,0,0,1,0,20130101,20161231
49965,0,0,0,0,0,1,0,20151101,20161231
49968,0,0,0,0,0,0,1,20151101,20161231
50268,1,0,1,0,1,0,0,20151101,20160131
50269,0,1,0,1,0,1,1,20151101,20160131
50306,0,0,0,0,1,0,1,20121223,20160208
50465,1,1,1,1,1,1,1,20130115,20161231
50850,1,1,1,1,1,0,0,20140401,20200131
50851,1,1,1,1,1,1,1,20140401,20200131
50852,0,0,0,0,0,1,1,20140401,20200131
50879,1,1,1,1,1,0,0,20130207,20160201
50880,1,1,1,1,1,0,0,20130207,20160201
50881,1,1,1,1,1,0,0,20130207,20160201
50882,1,1,1,1,1,0,0,20130207,20160201
50883,1,1,1,1,1,0,0,20130207,20160201
50884,0,0,0,0,0,1,1,20130207,20160201
50885,0,0,0,0,0,1,1,20130207,20160201
50886,0,0,0,0,0,1,1,20130207,20160201
50887,0,0,0,0,0,1,1,20130207,20160201
50894,0,0,0,0,0,1,1,20130207,20160201
50986,0,0,0,0,0,1,0,20150901,20161231
50987,0,0,0,0,0,1,0,20150901,20161231
50988,0,0,0,0,0,1,0,20150901,20161231
50989,0,0,0,0,0,1,0,20150901,20161231
50990,0,0,0,0,0,1,0,20150901,20161231
50991,1,1,1,1,1,1,1,20130310,20180309
51338,1,1,1,1,1,0,0,20150901,20161231
51339,1,1,1,1,1,0,0,20150901,20161231
51391,0,0,0,0,1,0,0,20130311,20171231
51392,1,0,0,0,0,0,0,20130311,20171231
51393,1,0,1,1,0,0,1,20130311,20171231
51394,0,1,0,0,1,1,0,20130311,20171231
51395,1,1,1,1,1,1,1,20130311,20171231
51406,1,1,1,1,1,0,0,20150901,20161231
51407,1,1,1,1,1,0,0,20150901,20161231
51408,1,1,1,1,1,0,0,20150901,20161231
51409,1,1,1,1,1,0,0,20150901,20161231
51410,1,1,1,1,1,0,0,20150901,20161231
51411,1,1,1,1,1,0,0,20150901,20161231
51412,1,1,1,1,1,0,0,20150901,20161231
51555,1,1,1,1,1,0,0,20150901,20161231
51556,1,1,1,1,1,0,0,20150901,20161231
51557,1,1,1,1,1,0,0,20150901,20161231
51558,1,1,1,1,1,0,0,20150901,20161231
51559,1,1,1,1,1,0,0,20150901,20161231
51560,1,1,1,1,1,0,0,20150901,20161231
51561,1,1,1,1,1,0,0,20150901,20161231
51562,1,1,1,1,1,0,0,20150901,20161231
51563,1,1,1,1,1,0,0,20150901,20161231
51564,1,1,1,1,1,0,0,20150901,20161231
51565,1,1,1,1,1,0,0,20150901,20161231
51566,1,1,1,1,1,0,0,20150901,20161231
51567,1,1,1,1,1,0,0,20150901,20161231
51568,1,1,1,1,1,0,0,20150901,20161231
51646,0,0,0,0,0,1,1,20111201,20211231
51651,1,1,1,1,1,1,1,20111201,20211231
51652,1,1,1,1,1,1,0,20111201,20211231
51653,1,1,1,1,1,0,0,20111201,20211231
51684,0,0,0,0,0,1,0,20150901,20161231
51685,0,0,0,0,0,1,0,20150901,20161231
51686,0,0,0,0,0,1,0,20150901,20161231
51687,0,0,0,0,0,1,0,20150901,20161231
51688,0,0,0,0,0,0,1,20150901,20161231
51689,0,0,0,0,0,0,1,20150901,20161231
51690,0,0,0,0,0,0,1,20150901,20161231
51691,0,0,0,0,0,0,1,20150901,20161231
51913,1,1,1,1,1,1,1,20130401,20181231
51945,1,1,1,1,1,0,0,20111101,20211231
51946,1,1,1,1,1,1,0,20120301,20211231
51947,1,1,1,1,1,1,1,20120301,20211231
51948,0,0,0,0,0,1,1,20120301,20211231
51991,1,1,1,1,1,0,0,20111101,20211231
51993,1,1,1,1,1,1,0,20111101,20211231
51994,1,1,1,1,1,1,1,20111101,20211231
51995,0,0,0,0,0,1,1,20111101,20211231
51996,0,0,0,0,0,1,1,20110401,20211231
51997,1,1,1,1,1,0,0,20110401,20211231
51998,1,1,1,1,1,0,0,20120101,20211231
52005,0,0,0,0,0,0,1,20110430,20211231
52006,1,0,0,0,1,0,0,20110430,20211231
52007,1,1,1,1,1,0,0,20121101,20211231
52008,1,1,1,1,1,1,0,20120301,20211231
52009,1,1,1,1,1,0,0,20120301,20211231
52037,1,1,1,1,1,0,0,20150901,20160531
52039,1,1,1,1,1,1,1,20120527,20211231
52040,1,1,1,1,1,1,1,20120527,20211231
52041,1,1,1,1,1,1,0,20120527,20211231
52042,1,1,1,1,1,1,0,20120527,20211231
52043,1,1,1,1,1,1,0,20120527,20211231
52044,1,1,1,1,1,0,0,20120527,20211231
52045,0,0,0,0,0,1,1,20120527,20211231
52046,1,1,1,1,1,1,0,20150901,20160605
52047,1,1,1,1,1,0,0,20150901,20160605
52050,1,0,0,0,0,0,0,20120903,20211231
52064,1,0,0,0,0,0,0,20150901,20160603
52067,1,1,1,1,1,0,0,20150901,20160603
52080,1,1,1,1,1,0,0,20110228,20211231
52081,0,1,0,0,0,0,0,20110419,20211231
52082,1,1,1,1,1,0,0,20140601,20211231
52083,0,0,0,0,0,1,1,20140601,20211231
52084,1,1,1,1,1,0,0,20120101,20211231
52085,0,0,0,0,0,1,1,20120705,20180704
52086,1,1,1,1,1,0,0,20120301,20211231
52089,1,1,1,1,1,0,0,20120301,20211231
52090,0,0,0,0,0,1,0,20120301,20211231
52091,0,0,0,0,0,0,1,20120301,20211231
52092,0,0,0,0,0,1,1,20120301,20211231
52093,1,1,1,1,1,1,1,20110101,20211231
52094,1,1,1,1,1,1,0,20100801,20211231
52095,0,0,0,0,0,0,1,20100801,20211231
52096,1,0,1,0,1,0,1,20100801,20211231
52105,1,0,0,0,0,0,0,20150901,20160531
52106,0,1,1,1,1,0,0,20150901,20160531
52107,0,1,0,0,0,1,0,20150901,20160531
52108,1,0,1,1,1,0,0,20150901,20160531
52109,1,1,1,1,1,0,0,20150901,20160531
52118,1,1,1,1,1,0,0,20150901,20160531
52119,1,1,1,1,1,1,0,20150901,20160531
52120,1,1,1,1,1,1,1,20150901,20160531
52125,1,1,1,1,1,1,0,20121101,20211231
52126,0,1,0,1,0,1,0,20120901,20211231
52127,1,1,1,1,1,0,0,20110101,20211231
52128,1,1,1,1,1,1,1,20100801,20211231
52129,0,0,0,0,0,0,1,20140601,20211231
52130,0,0,0,0,1,0,0,20140601,20211231
52131,1,1,1,1,0,0,0,20140601,20211231
52132,1,1,1,1,1,1,0,20140601,20211231
52138,1,1,1,1,1,1,0,20140601,20211231
52139,0,0,0,0,0,1,0,20140601,20211231
52140,1,1,1,1,1,0,0,20140601,20211231
52143,1,1,1,1,1,0,0,20150901,20160531
52144,1,1,1,1,1,1,0,20150901,20160531
52145,0,0,0,0,0,1,1,20150901,20160531
52146,0,0,0,0,0,1,0,20150901,20160531
52147,0,0,0,0,0,0,1,20150901,20160531
52156,0,0,0,1,0,0,0,20150901,20160531
52163,1,1,1,1,1,1,1,20150901,20160531
52166,1,0,1,0,1,0,0,20150901,20160531
52168,1,1,1,1,1,1,1,20121101,20211231
52170,1,1,1,1,1,0,0,20060213,20211231
52177,1,1,1,1,1,1,0,20151001,20160430
52178,0,0,0,0,1,0,0,20151001,20160430
52179,1,1,1,1,0,0,0,20151001,20160430
52180,0,0,1,1,0,0,0,20151001,20160430
52181,0,1,0,0,0,0,0,20151001,20160430
52182,1,0,0,0,1,0,0,20151001,20160430
52191,1,1,1,1,1,0,0,20110401,20200331
52192,1,1,1,1,1,0,0,20130601,20211231
52193,1,1,1,1,1,0,0,20130601,20211231
52194,1,1,1,1,1,1,1,20130601,20211231
52195,0,0,0,0,0,1,1,20130601,20211231
52196,0,0,0,0,0,1,0,20130601,20211231
52197,0,0,0,0,0,0,1,20130601,20211231
52226,1,1,1,1,1,1,1,20130414,20180413
52233,1,1,1,1,1,1,1,20130501,20180430
52322,0,0,0,0,1,0,0,20150901,20160514
52327,1,1,1,1,1,0,0,20130415,20200131
52328,1,1,1,1,1,0,0,20130415,20200131
52329,1,1,1,1,1,1,1,20130415,20200131
52334,0,0,0,0,1,0,1,20130601,20190314
52335,1,0,0,0,0,1,0,20130601,20190314
52343,0,0,0,0,0,1,1,20130415,20200131
52375,1,1,1,1,0,1,0,20150104,20160531
52382,1,1,1,1,1,0,0,20130601,20181231
52389,0,0,0,0,1,0,0,20150901,20160531
52390,0,1,0,1,0,0,1,20150901,20160531
52391,0,1,0,1,0,1,0,20150901,20160531
52397,0,0,0,0,0,0,1,20150901,20160604
52398,1,1,1,1,1,0,0,20150901,20160604
52399,1,0,1,0,0,0,0,20150901,20160604
52400,1,0,1,0,1,0,1,20150901,20160604
52405,1,1,1,1,1,1,1,20130415,20181231
52406,1,1,1,1,1,1,0,20150901,20160604
52407,1,1,1,1,1,1,1,20150901,20160604
52409,1,1,1,1,1,0,0,20150901,20160604
52410,1,0,1,1,1,1,0,20150901,20160604
52411,0,0,0,0,0,1,0,20150901,20160604
52412,1,0,1,1,1,0,0,20150901,20160604
52413,0,1,0,0,0,0,0,20150901,20160604
52414,0,0,0,0,0,1,1,20130415,20181231
52416,0,0,0,0,1,0,0,20130415,20180531
52417,1,1,1,1,1,0,0,20150901,20160531
52419,0,0,0,0,1,1,0,20150901,20160531
52421,0,0,0,0,1,1,0,20150901,20160531
52424,0,0,0,0,0,1,0,20000415,20181231
52683,1,1,1,1,1,1,1,20130501,20160331
52684,1,1,1,1,1,0,0,20130501,20160331
52685,1,1,1,1,1,0,0,20130501,20161231
52699,1,1,1,1,1,1,0,20130501,20161231
53080,0,0,0,0,0,0,1,20140914,20160614
53178,1,1,1,1,1,1,1,20151025,20160326
53179,1,1,1,1,1,1,1,20151025,20160326
53361,1,1,1,1,1,1,1,20130515,20181231
53508,0,0,0,0,0,1,0,20150901,20161231
53509,0,0,0,0,0,1,0,20150901,20161231
53510,0,0,0,0,0,1,0,20150901,20161231
53511,0,0,0,0,0,1,0,20150901,20161231
53512,0,0,0,0,0,1,0,20150901,20161231
53513,0,0,0,0,0,1,0,20150901,20161231
53761,1,1,1,1,1,1,0,20130901,20170131
53884,1,1,1,1,1,1,1,20130601,20161231
54035,0,0,0,0,0,1,0,20150901,20161231
54036,0,0,0,0,0,0,1,20150901,20161231
54037,0,0,0,0,0,1,0,20150901,20161231
54038,0,0,0,0,0,1,0,20150901,20161231
54039,0,0,0,0,0,1,0,20150901,20161231
54040,0,0,0,0,0,1,0,20150901,20161231
54041,0,0,0,0,0,1,0,20150901,20161231
54042,0,0,0,0,0,1,0,20150901,20161231
54043,0,0,0,0,0,1,0,20150901,20161231
54044,0,0,0,0,0,1,0,20150901,20161231
54045,0,0,0,0,0,0,1,20150901,20161231
54046,0,0,0,0,0,0,1,20150901,20161231
54047,0,0,0,0,0,0,1,20150901,20161231
54048,0,0,0,0,0,0,1,20150901,20161231
54049,0,0,0,0,0,0,1,20150901,20161231
54050,0,0,0,0,0,0,1,20150901,20161231
54083,0,0,0,0,0,1,0,20150901,20161231
54084,0,0,0,0,0,1,0,20150901,20161231
54085,0,0,0,0,0,1,0,20150901,20161231
54086,0,0,0,0,0,1,0,20150901,20161231
54087,0,0,0,0,0,1,0,20150901,20161231
54088,0,0,0,0,0,0,1,20150901,20161231
54089,0,0,0,0,0,0,1,20150901,20161231
54090,0,0,0,0,0,0,1,20150901,20161231
54091,0,0,0,0,0,0,1,20150901,20161231
54092,0,0,0,0,0,0,1,20150901,20161231
54093,0,0,0,0,0,1,0,20150826,20161231
54094,0,0,0,0,0,1,0,20150826,20161231
54095,0,0,0,0,0,1,0,20150826,20161231
54096,0,0,0,0,0,1,0,20150826,20161231
54097,0,0,0,0,0,1,0,20150826,20161231
54098,0,0,0,0,0,0,1,20150826,20161231
54099,0,0,0,0,0,0,1,20150826,20161231
54100,0,0,0,0,0,0,1,20150826,20161231
54101,0,0,0,0,0,0,1,20150826,20161231
54102,0,0,0,0,0,0,1,20150826,20161231
54103,0,0,0,0,0,1,0,20150901,20161231
54104,0,0,0,0,0,1,0,20150901,20161231
54105,0,0,0,0,0,1,0,20150901,20161231
54106,0,0,0,0,0,1,0,20150901,20161231
54107,0,0,0,0,0,1,0,20150901,20161231
54108,0,0,0,0,0,0,1,20150901,20161231
54109,0,0,0,0,0,0,1,20150901,20161231
54110,0,0,0,0,0,0,1,20150901,20161231
54111,0,0,0,0,0,0,1,20150901,20161231
54112,0,0,0,0,0,0,1,20150901,20161231
54148,0,0,0,0,0,1,0,20150901,20161231
54149,0,0,0,0,0,1,0,20150901,20161231
54150,0,0,0,0,0,0,1,20150901,20161231
54151,0,0,0,0,0,0,1,20150901,20161231
54199,1,1,1,1,1,1,0,20130604,20180603
54294,1,1,1,1,1,0,0,20150101,20221231
54368,1,1,1,1,1,1,1,20130613,20160920
54662,1,1,1,1,1,0,0,20130605,20170131
54793,0,0,0,0,0,1,1,20140601,20211231
54794,0,0,0,0,0,1,0,20140601,20211231
54795,1,1,1,1,1,0,0,20140601,20211231
54803,1,1,1,1,1,0,0,20130601,20200131
54809,1,1,1,1,1,1,1,20130620,20161031
54810,1,1,1,1,1,1,1,20130620,20161031
54881,1,1,1,1,1,0,0,20150901,20161231
54882,1,1,1,1,1,0,0,20150901,20161231
54883,1,1,1,1,1,0,0,20150901,20161231
54884,1,1,1,1,1,0,0,20150901,20161231
54885,1,1,1,1,1,0,0,20150901,20161231
54886,1,1,1,1,1,0,0,20150901,20161231
54887,1,1,1,1,1,0,0,20150901,20161231
54917,1,1,1,1,1,0,0,20130617,20200131
54969,1,1,1,1,1,1,1,20130620,20181231
54972,1,1,1,1,1,0,0,20130620,20181231
54973,1,1,1,1,1,0,0,20130620,20181231
54974,1,1,1,1,1,0,0,20130620,20181231
55069,0,1,0,0,0,0,0,20130701,20160229
55181,1,1,1,1,1,0,0,20130722,20181231
55184,0,0,0,0,0,1,1,20130722,20181231
55186,1,1,1,1,1,0,0,20130722,20181231
55187,1,1,1,1,1,1,1,20130722,20181231
55212,1,1,1,1,1,1,1,20151214,20181231
55213,0,0,0,0,0,1,1,20151214,20181231
55214,1,1,1,1,1,0,0,20151214,20181231
55239,0,0,0,0,0,1,1,20130722,20181231
55240,1,1,1,1,1,0,0,20130722,20181231
55242,1,1,1,1,1,1,1,20130722,20181231
55243,1,1,1,1,1,0,0,20130722,20181231
55245,1,1,1,1,1,1,1,20130722,20181231
55246,1,1,1,1,1,0,0,20130722,20181231
55247,1,1,1,1,1,1,1,20130722,20181231
55248,1,1,1,1,1,1,1,20130722,20181231
55249,1,1,1,1,1,1,1,20130722,20181231
55489,1,1,1,1,1,1,1,20130824,20160430
55599,1,1,1,1,1,1,1,20130824,20160131
55600,1,1,1,1,1,1,1,20130824,20160131
55601,1,1,1,1,1,1,1,20130824,20160131
55613,1,1,1,1,1,1,1,20130824,20160131
55858,1,1,1,1,1,1,1,20130817,20160331
55859,1,1,1,1,1,0,0,20130817,20160331
55861,1,1,1,1,1,1,1,20130817,20160331
55862,1,1,1,1,1,1,1,20130817,20160331
55877,1,1,1,1,1,1,1,20130824,20160131
55941,1,1,1,1,1,0,0,20130817,20160331
55942,1,1,1,1,1,0,0,20130817,20160331
56105,1,1,1,1,1,0,0,20130817,20160331
56106,0,0,0,0,0,1,1,20130817,20160331
56107,1,1,1,1,1,1,1,20130817,20160331
56108,1,1,1,1,1,0,0,20130817,20160331
56474,1,1,1,1,1,0,0,20150901,20161231
56475,1,1,1,1,1,0,0,20150901,20161231
56476,1,1,1,1,1,0,0,20150901,20161231
56477,1,1,1,1,1,0,0,20150901,20161231
56478,1,1,1,1,1,0,0,20150901,20161231
56479,1,1,1,1,1,0,0,20150901,20161231
56480,1,1,1,1,1,0,0,20150901,20161231
57642,1,1,1,1,1,0,1,20130909,20161231
58029,1,1,1,1,1,0,0,20130901,20181231
58053,1,1,1,1,1,0,0,20130901,20200131
58134,1,1,1,1,1,0,0,20130909,20160229
58135,0,0,0,0,0,0,1,20130922,20180921
58136,1,1,0,0,0,0,0,20130922,20180921
58137,0,0,1,1,1,0,0,20130922,20180921
58139,1,0,0,0,0,0,0,20130922,20180921
58140,0,0,0,0,0,1,1,20130922,20180921
58141,1,1,1,1,1,0,0,20130922,20180921
58211,1,1,1,1,1,0,0,20130912,20160229
58371,0,0,0,0,1,0,0,20130901,20170131
58420,1,1,1,1,1,1,1,20130920,20181231
58421,1,0,0,0,0,0,0,20130920,20181231
58547,1,1,1,1,1,0,0,20151001,20160131
58548,1,1,1,1,1,1,1,20151001,20160131
58549,1,1,1,1,1,0,0,20151001,20160131
58550,1,1,1,1,1,1,1,20151001,20160131
58577,1,1,1,1,1,1,1,20131001,20180217
58614,1,1,1,1,1,1,1,20131105,20181104
58615,1,1,1,1,1,1,1,20131105,20181104
58617,0,0,0,0,1,0,0,20130901,20171231
58618,1,1,1,1,1,0,0,20130901,20171231
58619,1,1,1,1,0,0,0,20130901,20171231
58639,1,1,1,1,1,0,0,20131014,20161231
58640,1,1,1,1,1,0,0,20131014,20161231
58641,1,1,1,1,1,0,0,20131014,20161231
58642,1,1,1,1,1,0,0,20131014,20161231
58643,1,1,1,1,1,0,0,20131014,20161231
58644,1,1,1,1,1,0,0,20131014,20161231
58645,1,1,1,1,1,0,0,20131014,20161231
58646,1,1,1,1,1,0,0,20131014,20161231
58651,0,0,0,0,0,1,0,20131014,20161231
58652,0,0,0,0,0,1,0,20131014,20161231
58653,0,0,0,0,0,1,0,20131014,20161231
58654,0,0,0,0,0,1,0,20131014,20161231
58655,0,0,0,0,0,1,0,20131014,20161231
58670,0,0,0,0,0,0,1,20131014,20161231
58671,0,0,0,0,0,0,1,20131014,20161231
58672,0,0,0,0,0,0,1,20131014,20161231
58673,0,0,0,0,0,0,1,20131014,20161231
58674,0,0,0,0,0,0,1,20131014,20161231
58793,1,1,1,1,1,1,1,20131101,20181031
58814,0,1,0,0,1,0,0,20151223,20160110
58819,1,1,1,1,1,1,1,20131015,20160131
58822,1,1,1,1,1,1,1,20131015,20160131
58823,1,1,1,1,1,1,1,20131015,20160131
58934,1,1,1,1,1,1,1,20131015,20160131
59124,1,1,1,1,1,0,0,20150901,20161231
59125,1,1,1,1,1,0,0,20150901,20161231
59126,1,1,1,1,1,0,0,20150901,20161231
59127,1,1,1,1,1,0,0,20150901,20161231
59128,1,1,1,1,1,0,0,20150901,20161231
59145,0,0,0,0,0,1,0,20150901,20161231
59146,0,0,0,0,0,1,0,20150901,20161231
59147,0,0,0,0,0,1,0,20150901,20161231
59225,1,1,1,1,1,1,0,20131125,20161231
59267,0,0,0,0,0,1,1,20151101,20160131
59268,1,1,1,1,1,1,1,20151101,20160131
59269,1,1,1,1,1,0,0,20151101,20160131
59295,0,1,1,1,0,1,0,20131101,20200131
59296,0,0,0,0,0,1,0,20131101,20200131
59298,1,1,1,1,1,0,0,20131101,20161231
59299,1,1,1,1,1,0,0,20131101,20161231
59300,1,1,1,1,1,0,0,20131101,20161231
59301,0,0,0,0,0,1,0,20131101,20161231
59302,0,0,0,0,0,1,0,20131101,20161231
59303,0,0,0,0,0,1,0,20131101,20161231
59304,0,0,0,0,0,1,0,20131101,20161231
59305,0,0,0,0,0,0,1,20131101,20161231
59306,0,0,0,0,0,0,1,20131101,20161231
59307,0,0,0,0,0,0,1,20131101,20161231
59308,0,0,0,0,0,0,1,20131101,20161231
59473,1,1,1,1,1,0,0,20150901,20161231
59474,1,1,1,1,1,0,0,20150901,20161231
59475,1,1,1,1,1,0,0,20150901,20161231
59476,1,1,1,1,1,0,0,20150901,20161231
59477,1,1,1,1,1,0,0,20150901,20161231
59591,1,1,1,1,1,0,0,20131125,20161231
59607,1,1,1,1,1,1,0,20131125,20161231
59608,1,1,1,1,1,1,1,20150901,20160604
59628,1,1,1,1,1,0,0,20150901,20161231
59629,1,1,1,1,1,0,0,20150901,20161231
59630,1,1,1,1,1,0,0,20150901,20161231
59635,1,1,1,1,1,0,0,20150901,20161231
59636,1,1,1,1,1,0,0,20150901,20161231
59637,1,1,1,1,1,0,0,20150901,20161231
59638,1,1,1,1,1,0,0,20150901,20161231
59639,1,1,1,1,1,0,0,20150901,20161231
59640,1,1,1,1,1,0,0,20150901,20161231
59642,1,1,1,1,1,0,0,20150101,20160830
59761,1,1,1,1,1,0,0,20151231,20160102
59762,1,1,1,1,1,0,0,20151231,20160102
59763,1,1,1,1,1,0,0,20151231,20160102
59764,1,1,1,1,1,0,0,20151231,20160102
59765,1,1,1,1,1,0,0,20151231,20160102
59766,1,1,1,1,1,0,0,20151231,20160102
59767,1,1,1,1,1,0,0,20151231,20160102
59768,1,1,1,1,1,0,0,20151231,20160102
59769,1,1,1,1,1,0,0,20151231,20160102
59770,0,0,0,0,0,1,0,20130101,20161231
59776,1,1,1,1,1,1,1,20131224,20181223
59788,1,1,1,1,1,1,1,20131224,20181223
59828,1,1,1,1,1,0,0,20151231,20160102
59829,1,1,1,1,1,0,0,20151231,20160102
59830,1,1,1,1,1,1,1,20131125,20181231
59942,0,0,0,0,0,1,0,20150901,20161231
