route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority
56f5778b13e866466516e388296e77ef,60,334,Lutike - Kambja - Aarike - Tartu,3,00933C,Tartu MV
25656ea37b2cbfd3fe45b3fbc2abf74e,60,335,Tartu - Lätiküla - Nõo - Luke - Elva,3,00933C,Tartu MV
d580bac0d7bdad0ea69f25e11b20eb3a,60,336,Tartu - Pangodi - Nõo,3,00933C,Tartu MV
4ea0d15d7b3759a66f71def8847995df,231,337,Tartu - Viljandi - Pärnu,3,E6FA32,Maanteeamet
11145d46ebd0ece22d6e70e18304b981,60,338,Lennujaam - Tõrvandi -Tartu,3,00933C,Tartu MV
82eec5627bcb15019b933286e9e62b27,60,339,Tartu - Tõrvandi - Lennujaam - (Uhti),3,00933C,Tartu MV
32c00781c8b0a594d84b423525b35534,100046,33L,Imavere - Käsukonna - Koigi - Taadikvere - Imavere,3,00933C,Järvamaa ÜTK
99da5ca46d9e4a994b713b528f9da6e4,100046,34,Gagarini - Silmet,3,DE2C42,Kohtla-Järve LV
d3bc29af3870e2eb7328870cb2b1dbd7,71,34,Märjamaa - Päärdu - Valgu - Raikküla - Rapla,3,00933C,Rapla MV
001026a7ea643b7721188c25351fd432,100047,34,Valga - Puka - Otepää,3,00933C,Valga MV
125749c72f22794e70ef14198ee14696,100046,34,Imavere - Koigi - Paide bussijaam,3,00933C,Järvamaa ÜTK
4263abb6e9db983cd4172bbd48ed0e0e,289,34,Viljandi - Väluste - Mustla,3,00933C,Viljandi MV
e30ba054658888f4d1eefd1b363a5969,60,34,Tamsalu - Karitsa - Rakvere - Lasila,3,00933C,Lääne-Viru MV
7191f86eee3229d4a67dba1726159222,60,34,Leevi - Peri - Ähnioru - Põlva,3,00933C,Põlva MV
102e53b5be54c50cb44d29dcdb214f9c,33,34,Narva - Soldina,3,00933C,Ida-Viru MV
8203fe203a01bddfdf9b7cb36c72917f,60,340,Ülenurme keskus - Tõrvandi -Tartu,3,00933C,Tartu MV
29119a2c94a5bd6e04087ffafa1da64d,60,341,Tartu - Tõrvandi - Ülenurme keskus,3,00933C,Tartu MV
fce85807a0ac27c4ac945bd00cc94858,60,342,Tartu - Lennujaam - Uhti - Tartu,3,00933C,Tartu MV
4d688d6fc4a65d7fd274a21ec23888c2,60,343,Tartu - Lennujaam - Uhti - Tartu,3,00933C,Tartu MV
1e44588e2dbc180b2bd2ae712454c16b,60,344,Lennujaam - Tõrvandi -Tartu,3,00933C,Tartu MV
9590343ee9a82904a705422312f6e314,100021,345,Holstre - Mustla - Rõngu - Tartu,3,E6FA32,Maanteeamet
ac2822c01d9a34762bce51595dbce489,60,346,Pärnu - Tõrva - Tartu,3,E6FA32,Maanteeamet
8c61b9b602a7d98ab89dc584e74871f8,71,347,Pärnu - Vändra - Suure-Jaani - Viljandi - Tartu,3,E6FA32,Pärnu MV
0b4f9f34ba1be44c528c67f05c87f7a6,317,348,Pärnu - Paide - Rakvere,3,E6FA32,Maanteeamet
9cce4ec1c77ae92638abae5373386636,60,348,Tartu - Lennujaam - Hobunurme - Haage - Tartu,3,00933C,Tartu MV
ff12774bb0fb786ed554242d550db47c,60,349,Tartu - Tõrvandi - Ülenurme keskus - Tõrvandi - Tartu,3,00933C,Tartu MV
c17fae9d4973e9b2a5ddb36de84cfe85,56,34A,Viru keskus - Muuga aedlinn,3,DE2C42,Tallinna TA
571c9c6659c3d0ff1b9e831826ac8910,56,35,Viru keskus - Seli,3,DE2C42,Tallinna TA
6c8aefb84a175661e81244cb4844ec1c,71,35,Märjamaa - Kivi-Vigala,3,00933C,Rapla MV
c8faa7e9a07697a810639a29defcadc5,100047,35,Valga - Sangaste - Sarapuu - Sihva - Otepää,3,00933C,Valga MV
7dbdc413d692ab358e566919d2c939dd,100046,35,Paide bussijaam - Peetri - Järva-Jaani - Paide bussijaam,3,00933C,Järvamaa ÜTK
12682016a30beff393f69b4847d2074b,289,35,Viljandi - Mõnnaste - Mustla - Ämmuste,3,00933C,Viljandi MV
e8c19fb0f0933bd19606dd8518f271ef,60,35,Rakvere - Annikvere - Sagadi - Võsu - Käsmu,3,00933C,Lääne-Viru MV
d188413a3d15c410f80b8f89a2941b99,60,35,Põlva - Valgesoo - Ahja,3,00933C,Põlva MV
e3efce59a6b9bc3ae6b1ab102d14abb1,33,35,Narva - Arumäe,3,00933C,Ida-Viru MV
c689c6492324ef1669f320110f439351,60,350,Tartu - Tõrvandi - Ülenurme keskus - Tõrvandi - Tartu,3,00933C,Tartu MV
413b2d8ec6ef5e7ed5fb47ce0a508256,60,351,Tartu - Tõrvandi -Uhti - Tõrvandi - Tartu,3,00933C,Tartu MV
8cde0411988eb9876e43e48d3af2f279,71,352,Pärnu - Suure-Jaani - Põltsamaa - Jõgeva,3,E6FA32,Pärnu MV
0f849fc8feeabbf86b04b7f153e36132,60,352,Tartu - Tõrvandi - Uhti - Tõrvandi - Tartu,3,00933C,Tartu MV
b76a5f58a185c9cba08d216c314553c6,60,354,Pärnu - Märjamaa - Tallinn,3,E6FA32,Maanteeamet
21b2ac559a93719e6997335bb8829c45,60,354,Tartu - Ülenurme keskus - Tõrvandi - Tartu,3,00933C,Tartu MV
140dc6abd2bd8934788669ec2efd3b8c,60,355,Pärnu - Pärnu-Jaagupi - Märjamaa - Tallinn,3,E6FA32,Maanteeamet
508a37228da8f459281bbd20448cdd1a,60,357,Pärnu - Tallinn,3,E6FA32,Maanteeamet
07bacbd77c5d029b10726313b1ad94d4,60,358,Pärnu - Pärnu-Jaagupi - Vigala - Märjamaa - Tallinn,3,E6FA32,Maanteeamet
bccf85a8a496572cd748a7432efa596a,56,36,Väike-Õismäe - Viru,3,DE2C42,Tallinna TA
29090470b1f6c7a38b78c9fecaabff0e,71,36,Märjamaa - Kullamaa,3,00933C,Rapla MV
e553678f0c8dd99122add9cdd922eff1,100047,36,Pärnu - Uulu Kalmistu,3,00933C,Pärnu MV
d6a830cc81fa07ac9a9aee39e30e2be6,100047,36,Valga - Lüllemäe - Valga,3,00933C,Valga MV
b062430dfce335ca547749da0f6584fe,100046,36,Imavere - Põltsamaa,3,00933C,Järvamaa ÜTK
246c688d3718fa9233a71b4707acba29,100046,36,Viljandi - Karula - Saare - Viljandi,3,00933C,Viljandi MV
245852fbb144791a48a38628a0be3fbd,60,36,Rakke - Lasinurme - Salla - Tammiku - Rakke,3,00933C,Lääne-Viru MV
ca6d5d563b23b61ad0c2084518e83806,60,36,Põlva - Kanepi -  Hobuala - Saverna - Krootuse - Põlva,3,00933C,Põlva MV
84a5daec49b3e7e5135b111c8a381325,317,36,Valge Ilves - Palivere - Haapsalu,3,00933C,Lääne MV
3cfab8ef8af816e9ce9640d2db05566c,33,36,Narva - Kaseke - AÜ Peeterristi,3,00933C,Ida-Viru MV
67297d51a39d18b6e8439d7968c083fc,231,360,Tallinn - Märjamaa - Vana-Vigala - Pärnu-Jaagupi - Pärnu,3,E6FA32,Maanteeamet
016c385c0ec5437a28d71232ffab6de2,60,361,Pärnu - Viljandi - Tartu,3,E6FA32,Maanteeamet
ac620ba6ffcb5217088f0344b6a83f8e,100046,36-1,Viljandi - Karula,3,00933C,Viljandi MV
6066a041da2693afd41db24287dc017d,60,362,Tartu - Viljandi - Pärnu,3,E6FA32,Maanteeamet
5d4f7e7d360cff75272fcd49ebf3ec77,231,363,Tallinn - Rakvere - Kohtla-Järve - Jõhvi - Narva,3,E6FA32,Maanteeamet
8be80f30889cacc93220dc264bd569f9,317,365,Rakvere - Kadrina - Viitna - Tallinn,3,E6FA32,Maanteeamet
3e560fc805477a883b45a72ff04cf1c6,317,366,Tallinn - Rakvere,3,E6FA32,Maanteeamet
3cedf6b228804ba25d22a0545d493f0b,317,367,Haljala - Tallinn,3,E6FA32,Maanteeamet
97bdd941a47befb9e40a5dbdfd7c8ee2,71,368,Pärnu - Paide - Koeru - Rakvere,3,E6FA32,Pärnu MV
d226da179cb2615490bc09b39f7641ed,289,369,Valga - Tartu,3,00933C,Valga MV
71bb291c31c1e9982a90ab339188cd37,100046,36-A,Viljandi - Karula - Auksi - Saarepeedi - Viljandi,3,00933C,Viljandi MV
ac8dd8960e60f01054cd2e5854c4e2d0,56,37,Keskuse - Zoo,3,DE2C42,Tallinna TA
6557234e72e3c185ba33f185bc40d085,71,37,Märjamaa - Rapla,3,00933C,Rapla MV
d13e5c78f8f9c307ebb5bf51faf793df,100047,37,Valga - Puka - Otepää,3,00933C,Valga MV
d571f86ee9793a24766655f685161f5c,100046,37,Türi bussijaam - Võhma - Villevere,3,00933C,Järvamaa ÜTK
57df9aae5fbec5e32cc49eb906673289,100046,37,Põltsamaa - Suure-Jaani - Viljandi,3,00933C,Viljandi MV
807592d51af46a986d296f8db5676bf2,60,37,Lepna - Rakvere,3,00933C,Lääne-Viru MV
fd29a9cbac60f25c4ee1ea1355a0df3c,60,37,Ahja - Vanamõisa - Rasina- Mooste - Põlva,3,00933C,Põlva MV
30be6fd19ad5a887a36d7c043eb8a63e,317,37,Hullo - Sadam - Hullo,3,00933C,Lääne MV
022c4ebcc0b8ca43ac54ff932fbdb8d2,33,37,Narva - AÜ Svetofor,3,00933C,Ida-Viru MV
ed71d85ce6704091527d0f867656e064,50,37,Võru - Rõuge - Murati - Misso - Vastseliina - Võru,3,00933C,Võru MV
8bd625bafe9289b2563c5672121ef64c,289,37,Tõrvandi - Ülenurme - Lõunakeskus  - Tõrvandi,3,F55ADC,Tartu MV
e9131c0cc943acdd64e320d991d4ca44,289,371,Viljandi - Abja-Paluoja - Mõisaküla - Kilingi-Nõmme - Pärnu,3,E6FA32,Viljandi MV
bf3230b3c9ff35aca1f03bc12d8b92b9,71,372,Viljandi - Abja-Paluoja - Mõisaküla - Kilingi-Nõmme - Pärnu,3,E6FA32,Viljandi MV
75382c26c453b816eab08ac8cd529d9f,71,373,Viljandi - Tartu,3,E6FA32,Maanteeamet
f95015c060dbc9f21a604ad81338a1e5,71,374,Viljandi - Tallinn,3,E6FA32,Maanteeamet
8f6a01d9697e813f24cd9a11492c93ce,71,375,Viljandi - Türi - Paide - Tallinn,3,E6FA32,Maanteeamet
f6308cdfcab514e9604190cce80db789,60,376,Tõrva - Valga - Võru,3,E6FA32,Valga MV
71e4ebf8c17c6ef1e04d6991632b4e90,56,38,Viru keskus - Muuga,3,DE2C42,Tallinna TA
0532c8805a8676dd86dcd852ee45b946,71,38,Märjamaa - Haimre - Mõisamaa,3,00933C,Rapla MV
d48d059caedd0b2025ba9a403b5a8b3e,100047,38,Otepää - Sihva - Sangaste - Valga,3,00933C,Valga MV
93970fce4c99deb9fdea02ff0a26b0f3,60,38,Rakvere - Vihula - Vergi - Võsu,3,00933C,Lääne-Viru MV
7ce4afe21f58c762e1a320de7e54083a,60,38,Põlva - Tilsi - Kanepi - Põlva,3,00933C,Põlva MV
26a1e4887cd7acf05bc996a5b8b7b9cd,25,38,Lihula - Vigala,3,00933C,Lääne MV
7ace9a20a023db46449e85bfcb4fe689,33,38,Narva - AÜ Vesna,3,00933C,Ida-Viru MV
beaf82b45e58bffc10f655cc116a51ec,50,38,Ruusmäe - Misso - Vastseliina - Võru,3,00933C,Võru MV
23cf23e07a90934a2b47af1733092392,632,380,Tartu - Otepää - Valga,3,E6FA32,Maanteeamet
9a2ff7aed417003f9fd97e83ed645f91,632,381,Valga - Tõrva - Elva - Tartu,3,E6FA32,Maanteeamet
a3c2da166a1da76aafa3025fa4cf2c09,71,385,Viljandi - Tartu,3,E6FA32,Maanteeamet
4dc1f776fd00bad20db08ef2583747b5,71,386,Viljandi - Tartu,3,E6FA32,Maanteeamet
2564bd616ac8deea78a472f668109791,227,39,Veerenni - Liikuri,3,DE2C42,Tallinna TA
d5322aa2f60c2ded78bc18a07e0a75e2,71,39,Märjamaa - Vana-Vigala - Märjamaa,3,00933C,Rapla MV
1c0842efac19240229fef1dd4d522d02,100047,39,Pärnu - Tammiste - Urge - Sindi,3,00933C,Pärnu MV
eafc755c393c0cb9fdddec43f8ab48a9,100047,39,Valga - Sangaste - Vidrike - Otepää,3,00933C,Valga MV
696aa4d1d0c1323aafd4847592024258,100046,39,Paide bussijaam - Aravete - Tapa,3,00933C,Järvamaa ÜTK
4a92f65bd335ee6e286f4d5f7229ad39,60,39,Simuna - Väike-Maarja - Tamsalu - Laekvere - Rakvere,3,00933C,Lääne-Viru MV
2745fce5b7bd868da885b018523f9818,60,39,Saverna - Maaritsa - Prangli - Krootuse - Põlva,3,00933C,Põlva MV
1221d0b4cf6e4810d4fb60f77fe7dc9f,50,39,Võru - Vastseliina - Misso - Murati - Ruusmäe - Luutsniku - Rõuge - Võru,3,00933C,Võru MV
f8923f47f9fe13884be0e6db6a765a13,71,390,Tallinn - Paide - Türi - Viljandi,3,E6FA32,Maanteeamet
cba61087be6e14494423bc9d87c9fda7,71,3k,Mahlamäe - Alu,3,00933C,Rapla MV
2c20a39ce39c0ef0d2a216470b3f1144,100046,4,Keskväljak-TuulteR-Haigla-Kingu-Kudjape-Nooruse-Keskväljak,3,DE2C42,Saare MV
afcfb88fd99590e4f28f69d6dfe9b610,60,4,Metsamajand - Merimetsa - Papiniidu - Haigla - Lina,3,DE2C42,Pärnu LV
a62b6c34d6a67e0c670414bf5b64818e,33,4,Kangelaste 34 - Joala,3,DE2C42,Narva LV
f10d200cb6fb5fcb5080d63535de43c0,50,4,Ringtee - Põllu - Ringtee,3,DE2C42,Tartu LV
e9cc783cc2887d7d32fbb4d805c8d2d5,56,4,Väike-Õismäe - Tiskre,3,DE2C42,Tallinna TA
93fbe2a4701b8d97222b806b20d54643,2,4,Ulvi - Kõrvemetsa - Adraku - Avinurme - Töökoja,3,00933C,Ida-Viru MV
aa0cb7bf39e666380443f16dc94bc798,71,4,Rapla - Raikküla - Metsküla,3,00933C,Rapla MV
5ee460eec26e2d16444c2c87e9a533e3,100047,4,Gümnaasiumi - Taagepera,3,00933C,Valga MV
71f9e5f99f40da063b9b6b966f09225a,100046,4,Ardu - Pikaküla - Paide bussijaam,3,00933C,Järvamaa ÜTK
25a16ddee0fb7fdc703faac0039d5332,60,4,Räpina - Tootsi - Linte - Tooste - Räpina,3,00933C,Põlva MV
d6ca66f773b94eeb2bafc62349de1e7d,317,4,Suur-Lossi - Kalmistu,3,00933C,Lääne MV
f4c57b785e3c9c4a09f9e871008bb3b7,56,4,Tondi -Ülemiste jaam,0,8FD759,Tallinna TA
8de0c5e0aaa226a18d90dcf215491cdc,56,4,Keskuse - Balti jaam,800,00A1DE,Tallinna TA
760138b44a9f9f6f72e640f9ea1a67a1,56,40,Viru keskus - Pelguranna,3,DE2C42,Tallinna TA
5f4dc5a4c590d43a5b09d2e77e21df9e,100047,40,Otepää - Puka - Valga,3,00933C,Valga MV
0c7389f87392763a1557318df38de94b,100046,40,Aegviidu - Jäneda - Albu - Paide bussijaam,3,00933C,Järvamaa ÜTK
345ba88e8510f7d41ef402c301cbbe84,100046,40,Suure-Jaani - Sürgavere - Viljandi,3,00933C,Viljandi MV
746928e6a2fca3e44ea18b84b27f089f,60,40,Rakvere - Väike - Maarja - Kiltsi - Rakke,3,00933C,Lääne-Viru MV
cd366db772978855b27b89066cc4a32a,33,40,Narva - AÜ Peeterristi,3,00933C,Ida-Viru MV
8fb67d20f14c0273aee1a34acc196fe4,208,40,Eidapere - Lelle - Kehtna - Kaerepere - Rapla,3,00933C,Rapla MV
3b481b0af38c3ca8ec15b2325c951dd2,50,40,Võru - Tsolgo -Joosu - Põlva,3,00933C,Võru MV
901ef116ca37ad57b92a7ba4dc679be9,100046,401,Jõgeva - Vaimastvere - Pedaja - Vaimastvere - Jõgeva,3,00933C,Jõgeva MV
addde51594549c82f4863029fcd33512,60,401,Tartu - Elva,3,00933C,Tartu MV
50c0a139a8f4c79893d0d973a8a72df6,100047,40-1,Pärnu - Sindi - Tammeoja,3,00933C,Pärnu MV
c1d523ce4b1d7b766cde977c605eed1a,100046,402,Jõgeva - Vaimastvere - Vägeva - Pedja - Vaimastvere - Jõgeva,3,00933C,Jõgeva MV
95514b15445f0ca27076a4bff1340dd9,60,402,Tartu - Elva,3,00933C,Tartu MV
d1904a9bcf3f4e2cc7ee065048076d98,100047,40-2,Pärnu - Sindi - Tammeoja,3,00933C,Pärnu MV
d005573cef1b5346b0543cee40cdb7ac,60,403,Elva - Tartu,3,00933C,Tartu MV
5bfa126c43f1617e97efa67ec2deb386,100047,40-3,Pärnu - Sindi - Tammeoja,3,00933C,Pärnu MV
267764748dc71478e7382c3baef875de,60,404,Elva - Tartu,3,00933C,Tartu MV
366cd672fcba463844e9ded221f5d112,100047,40-4,Pärnu - Sindi - Tammeoja,3,00933C,Pärnu MV
81e481e8eae9e449ecaa3f160c839bab,60,405,Tartu - Nõo - Peedu - Elva,3,00933C,Tartu MV
4b79c5b73c3118de3f5c457c5aad5552,100047,40-5,Pärnu - Sindi - Tammeoja,3,00933C,Pärnu MV
e7e777b9461538f80e48d6c49139d96e,60,406,Tartu - Nõo - Peedu - Elva,3,00933C,Tartu MV
1530252af5ccc55227ef196d500a2044,60,407,Elva - Peedu - Nõo - Tartu,3,00933C,Tartu MV
3f8fe70d804bc29538638be5bed9937a,71,408,Viljandi - Tartu,3,E6FA32,Maanteeamet
ed3a07fd0855ce8e1b91327fa7178bb8,60,409,Tartu - Nõo - Arbimäe - Elva,3,00933C,Tartu MV
d3487cc1caad0c6dbc869ed2a64381ba,227,41,Balti jaam - Landi,3,DE2C42,Tallinna TA
ec75ad10599fc6015ccbaebefb2a70db,100046,41,Viljandi - Pärsti,3,00933C,Viljandi MV
b2da49c0260c89372a7c2a50bdfe6d62,60,41,Rakvere - Ulvi - Rakvere,3,00933C,Lääne-Viru MV
f94b4c11c14a3c7d8d1c20c8e242bdfa,60,41,Põlva - Taevaskoja - Kiidjärve - Karilatsi - Vastse-Kuuste,3,00933C,Põlva MV
59e0e3de7aea8d1614d9fc41696fc61e,33,41,Narva - AÜ Jugla,3,00933C,Ida-Viru MV
23f3bbc320ab48a1b8c111c60ca89b08,71,410,Tallinn - Paide - Türi - Viljandi,3,E6FA32,Maanteeamet
485e3fbcc5867db5e8202f32f895eae8,60,410,Tartu - Nõo - Arbimäe - Elva,3,00933C,Tartu MV
e59333abe64ee7bd8f6faf7b3ac32a76,60,4101,Leisi-Eikla-Maleva-Kuressaare,3,00933C,Saare MV
4a6c7261b2cf9bd8e9929a47fa6a4bad,60,4102,Kuressaare-Eikla-Leisi,3,00933C,Saare MV
8f1b353a5e7ad038da4951036aebdd3e,60,4103,Leisi-Eikla-Kiratsi-Kuressaare,3,00933C,Saare MV
229b7c6883a4857d5ce32f9156f27814,60,4104,Kuressaare-Eikla-Karja-Leisi,3,00933C,Saare MV
ca4eefcd0c4eed0d0fe66eddde724aa0,60,4105,Leisi-Eikla-Kuressaare,3,00933C,Saare MV
a45301286ed8e2fd2eaa470c1b57fea4,60,4106,Kuressaare-Maleva-Eikla-Leisi-Pammana-Metsküla-Leisi,3,00933C,Saare MV
c979f83ed0eb0ee09fe2790505006c9b,60,4107,Leisi-Eikla-Maleva-Kuressaare,3,00933C,Saare MV
9b621ed1313820f06a53dcf7de646ae6,60,4108,Kuressaare-Eikla-Leisi-Metsküla-Soela-Leisi,3,00933C,Saare MV
218a9aa807e521a46d518347ac4399f2,60,4109,Kuressaare-Maleva- Eikla-Tõrise-Kuressaare,3,00933C,Saare MV
1ea28dc2ec95e667559883e2ae5f0d70,100050,411,Tallinn - Tartu,3,E6FA32,Maanteeamet
166aa261295b4ea8cc8af5b8bfaa31a0,60,411,Tartu - Nõo - Arbimäe - Elva,3,00933C,Tartu MV
6b1133e66e749f1857941fb6fe9a545b,60,4110,Kuressaare-Leisi-Triigi sadam-Leisi-Kuressaare,3,00933C,Saare MV
b487c68dddceac2178c2ea74a699077f,60,412,Tartu - Nõo - Arbimäe - Elva,3,00933C,Tartu MV
c0c47f1950365751c36620602cf3d5e3,16,413,Tallinn - Aegviidu - Järva-Jaani - Koeru - Aruküla,3,E6FA32,Maanteeamet
3030fb55b1a731a2765fce58c00ad5ea,60,413,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
3187ea25e5160ca6fa4736afa7dedd63,60,414,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
189173c96b1f10aa8b83da95cb22a661,71,415,Viljandi - Tallinn,3,E6FA32,Maanteeamet
bb4c1b1ce5f58cecdafc26673be09542,60,415,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
16261a60da741c7fdd9f8c515f3be910,60,416,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
271d320c4d19433e0db4161e54150fbe,60,417,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
33c869ffcdbcd8c01d46790a0d8178be,60,418,Tartu - Külitse järve - Haage - Tartu,3,00933C,Tartu MV
b05be446b008b0cad27483b865e24e28,60,419,Tartu - Külitse järve - Haage - Tartu,3,00933C,Tartu MV
a0470c4ad72d15b2aad8780defc1f892,227,41B,Balti jaam - Kakumäe,3,DE2C42,Tallinna TA
c35b548d90857ab812ab9554034b97d3,56,42,Väike-Õismäe - Kaubamaja,3,DE2C42,Tallinna TA
c87513f5571e409593ede7bda6629419,60,42,Rakvere - Võsu - Käsmu,3,00933C,Lääne-Viru MV
bb7ff1c29dedca5c6bb8f5439a926677,632,42,Tartu - Võnnu - Lääniste-Tartu,3,F55ADC,Tartu MV
1976e2d7148b9ad8796fef1cfe176efd,60,420,Tartu - Külitse järve - Tõrvandi - Tartu,3,00933C,Tartu MV
de5a19e1fb24311571139879cbd8b6a7,60,4201,Kuressaare-Karja-Leisi,3,00933C,Saare MV
371f2eb499f59d2980d4d19869f4788f,60,4202,Leisi-Roobaka-Pärsama-Kuressaare,3,00933C,Saare MV
29a1054dda29fe7cc1769f252c4c1d8f,60,4205,Kuressaare-Pärsama-Leisi-Pärsama-Kuressaare,3,00933C,Saare MV
0b5c5df2f1cd9203d1e7510a6cf76764,60,4206,Kuressaare-Pärsama-Leisi-Roobaka-Pärsama-Kuressaare,3,00933C,Saare MV
0a4e7b7748244d645b3822c35e260c82,60,4207,Kuressaare-Pärsama-Angla-Leisi,3,00933C,Saare MV
f83d744daf30f49d1eec3fbeb8727507,60,4208,Kuressaare-Pärsama-Angla-Leisi-Roobaka-Kuress,3,00933C,Saare MV
224ba66601f4efec5ed45eea54afc823,60,421,Tartu - Nõo - Peedu - Elva - Rõngu - Valguta - Rannu - Elva,3,00933C,Tartu MV
4eec652cf146247b6e10063857e4dec9,71,42-1,Pärnu - Lehu,3,00933C,Pärnu MV
830d82a9c75075d282a99081d1b02e03,100050,422,Tallinn - Pärnu,3,E6FA32,Maanteeamet
f0166ab23dc106fa564f88fcf2b4fa8e,60,422,Elva - Peedu - Nõo - Nõgiaru - Tartu,3,00933C,Tartu MV
76ce9cc67b1854b0c2b96573ebf87f33,71,42-2,Pärnu - Libatse,3,00933C,Pärnu MV
df40ba545b3580554280653dc1906734,100050,423,Tallinn - Narva,3,E6FA32,Maanteeamet
f3d27d70dc1fd6f9dac0b0efa82eadc6,60,423,Tartu - Tõravere - Nõgiaru - Tartu,3,00933C,Tartu MV
51534f186ed4ad7bfd4e8e0983b242bc,60,424,Tartu - Keeri - Tartu,3,00933C,Tartu MV
d4916774d5781379da7e2429a18f4205,71,42-4,Libatse - Pärnu-Jaagupi - Suigu - Are - Pärnu,3,00933C,Pärnu MV
561a0f03ca6dbc206fcf619c762f8e7e,60,425,Tartu - Keeri - Nõgiaru,3,00933C,Tartu MV
7c6f2897b08105c5a58bbc5a23cbf47d,60,426,Nõgiaru - Keeri - Tartu,3,00933C,Tartu MV
351058fd0a8b0086d3296969bb22612a,60,428,Tartu -Nõgiaru - Keeri,3,00933C,Tartu MV
66a7b44252337c3ef632e33691a44096,60,429,Keeri - Nõgiaru - Tartu,3,00933C,Tartu MV
dfd329a4fc9336adf519150d35ae3d90,56,43,Väike-Õismäe - Balti jaam,3,DE2C42,Tallinna TA
87daa45d89adad951fdfa05316931169,289,43,Järve tee - Viljandi,3,00933C,Viljandi MV
99890e79660d1320d096fb7694cc4b03,60,43,Rakvere - Mädapea,3,00933C,Lääne-Viru MV
94dab3505be7834812699f4fd2717fe5,50,43,Iidla - Jõhvi - Kohtla-Järve - Kohtla-Nõmme,3,00933C,Ida-Viru MV
68e1c43509d06296c8532b9f1eb5f997,50,43,Võru - Osula - Kanepi - Kärgula - Võru,3,00933C,Võru MV
ea2d79da95c6d86f889c78ac93a060c9,60,430,Tartu - Nõo - Arbimäe - Elva - Illi suvilad,3,00933C,Tartu MV
465b5e91f26e4df6bbb18f7edf63d67c,100012,431,Tallinn - Loksa - Võsu,3,E6FA32,Maanteeamet
598574bff5cfd4f3f346efa14b35bbd4,60,431,Illi suvilad - Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
16c2d64ab3cb7c30bc93e5286d922190,100043,432,Tallinn - Orissaare - Kuressaare,3,E6FA32,Maanteeamet
40a7482a3bb8dcf159baabbfc774d5dd,60,432,Tartu - Luke - Elva - Rõngu - Elva,3,00933C,Tartu MV
8bbcda4d7cf585ea9871b9b9fb404158,60,433,Elva - Luke - Tartu,3,00933C,Tartu MV
36cc6d41e2064bb5d8b893e9a5b104bc,60,434,Tartu - Nõo - Luke - Laguja,3,00933C,Tartu MV
a9784a656c3010ccf87ef954957e6b55,60,435,Laguja - Luke - Nõo - Tartu,3,00933C,Tartu MV
03cfc2f0f154e8fdff696acd03bfbeab,60,436,Tartu - Nõo - Peedu - Elva - Laguja,3,00933C,Tartu MV
083745c9dc4ecc80d2bca39da85ed6e7,60,437,Laguja - Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
165bc845fb9809a6e56a3b0ccb1230f2,60,438,Tartu - Nõo - Arbimäe - Elva - (Rõngu),3,00933C,Tartu MV
2845a216b94727f640a0dac19835fbd4,60,439,Rõngu - Elva - Peedu - Nõo - Tartu,3,00933C,Tartu MV
62d6aba9da215a820ecf5cca8d497fd6,289,43A,Meltsa - Kärstna,3,00933C,Viljandi MV
f4362f1a8906383765e75d9569e288ea,56,44,Viru keskus - P.Pinna,3,DE2C42,Tallinna TA
a9305fa3c8a1975b95375857d931fb74,100046,44,Paide - Mündi - Valgma,3,00933C,Järvamaa ÜTK
0bdf007c55cb9132cfbe262db09037b4,289,44,Viljandi - Mustla,3,00933C,Viljandi MV
46b786f4346aeb893277f6ff8e416871,60,44,Rakvere - Väike-Maarja - Simuna - Roela - Rakvere,3,00933C,Lääne-Viru MV
818917c638ec4aed025824880d683bee,60,440,Tartu - Nõo - Peedu - Elva - Rõngu - Valguta - Rannu - (Elva),3,00933C,Tartu MV
af76e6bfacdcb1ca33b20dc879d9ef31,60,441,Rannu - Valguta - Rõngu - Elva - Peedu - Nõo - Tartu,3,00933C,Tartu MV
e55a75f4dbefbe6fc79a517a17e188df,60,442,Rõngu - Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
827b283852c21732cbbcfd5d019d8e9c,60,443,Tartu - Nõo - Arbimäe - Elva - Rõngu,3,00933C,Tartu MV
803266375e4fe2c52e521aaa71b54844,60,444,Rõngu - Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
26315a9ae6dda54980975bfdbb174aa1,60,445,Tartu - Nõo - Arbimäe - Elva - Illi suvilad - Rõngu,3,00933C,Tartu MV
ba3369a4b9f952dae1cf70629de17367,60,446,Tartu - Nõo - Arbimäe - Elva,3,00933C,Tartu MV
998d3cf8bd7d2bbc72d0d8e0751a4c32,60,447,Elva - Arbimäe - Nõo - Tartu,3,00933C,Tartu MV
30647ae615043148788f6540a5fe7128,60,448,Tartu - Elva - Erumäe - Karijärve -  Elva,3,00933C,Tartu MV
